-0.2535967993846637,-0.3664797231416529,0.23582145942013766,0.17133229794199492,0.616590959625645,0.4319443885096185,0.15672086656398418
-0.06077291211470153,0.44568910259577843,0.4317682246636044,-0.16883037114251714,-0.3239428616638471,0.6868017922405262,-0.012372939914226956
-0.3371213561544162,-0.35320507386881733,0.08764546700705965,-0.3472260072122998,-0.3790002715632021,-0.1421197216890794,0.17109874243147494
0.0171808872051229,-0.04611621845340892,0.6611633426394534,0.5847425326917158,-0.2529439308253836,-0.34543954204145766,-0.10223810892728936
-0.4198471910834638,0.302256008321614,-0.08300066978750048,0.2269428937648933,0.09111885691658672,-0.10339322931868848,0.30913178674027886
-0.3923802834119514,0.3237358989361196,-0.22352420192673056,-0.07218376528248938,-0.12426831480103857,-0.10085420424711777,-0.24215565802982572
-0.05285259009265955,-0.3089031175499508,-0.4698045388318115,0.553104259165444,-0.4509241696058523,0.4121968432030136,-0.04156499165424296
-0.4198449167697095,0.3022824536973801,-0.08300432426032239,0.22687605906641553,0.09113704092793697,-0.1034551321118088,0.30915962914686435
0.3525273083772031,0.3819334293868978,-0.16231606950952213,0.2554158358217791,0.22545985705971255,0.025179444156366727,-0.22860982812730982
-0.4295075326402856,-0.106492804391432,0.04838426298576412,-0.017433587259535685,0.14504757371323776,0.009793580212027066,-0.7948499651706076
